file,truth,pred_label,pred_prob,p_Positive,p_Negative
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00125.jpg,negative,Negative,1.0,1.1046690926883812e-20,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00126.jpg,negative,Negative,1.0,1.7998027113802495e-15,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00127.jpg,negative,Negative,0.9999986886978149,1.3702043588637025e-06,0.9999986886978149
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00128.jpg,negative,Negative,1.0,1.1053726859946065e-28,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00129.jpg,negative,Negative,1.0,3.364227507685058e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00130.jpg,negative,Negative,1.0,1.2765137331285624e-23,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00131.jpg,negative,Negative,1.0,0.0,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00132.jpg,negative,Negative,1.0,1.0069889254050419e-32,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00133.jpg,negative,Negative,1.0,5.921540953010656e-19,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00134.jpg,negative,Negative,1.0,3.050405414373181e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00135.jpg,negative,Negative,0.9999929666519165,7.0758014771854505e-06,0.9999929666519165
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00456.jpg,negative,Negative,1.0,4.3612088766742385e-12,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00457.jpg,negative,Negative,1.0,1.9207443189030397e-17,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00458.jpg,negative,Negative,1.0,3.0597857620342442e-27,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00459.jpg,negative,Negative,1.0,7.260547386437658e-17,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00467.jpg,negative,Negative,1.0,3.41486400055396e-23,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00468.jpg,negative,Negative,1.0,4.947607800057314e-29,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00469.jpg,negative,Negative,0.9998040795326233,0.0001959450455615297,0.9998040795326233
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00470.jpg,negative,Negative,1.0,1.3339343193398412e-13,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00471.jpg,negative,Negative,0.9999973773956299,2.584299181762617e-06,0.9999973773956299
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00472.jpg,negative,Negative,1.0,3.7640782157843944e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00473.jpg,negative,Negative,1.0,2.2628224294329868e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00474.jpg,negative,Negative,0.9999996423721313,4.1062875766328943e-07,0.9999996423721313
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00475.jpg,negative,Negative,1.0,8.637868198491105e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00476.jpg,negative,Negative,1.0,1.4125609015813723e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00477.jpg,negative,Negative,1.0,2.8564024518069886e-14,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00478.jpg,negative,Negative,1.0,1.137810874164702e-12,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00479.jpg,negative,Negative,1.0,2.0958584941403485e-38,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00480.jpg,negative,Negative,1.0,2.953694943117575e-16,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00481.jpg,negative,Negative,1.0,4.268874750218421e-13,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00482.jpg,negative,Negative,1.0,6.862656195269837e-14,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00483.jpg,negative,Negative,1.0,2.416414290884461e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00484.jpg,negative,Negative,1.0,6.013115746392484e-27,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00485.jpg,negative,Negative,1.0,3.278806025406622e-33,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00493.jpg,negative,Negative,1.0,3.847180820443219e-13,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00494.jpg,negative,Negative,1.0,7.145701503528765e-22,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00495.jpg,negative,Negative,1.0,6.12414285949825e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00496.jpg,negative,Positive,0.8654089570045471,0.8654089570045471,0.1345910131931305
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00497.jpg,negative,Negative,0.9999849796295166,1.4995288438512944e-05,0.9999849796295166
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00499.jpg,negative,Negative,0.9999998807907104,9.671982326153739e-08,0.9999998807907104
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00500.jpg,negative,Negative,1.0,3.1819949392976386e-16,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00501.jpg,negative,Negative,1.0,1.1537735176980757e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00502.jpg,negative,Negative,0.9871203303337097,0.012879608199000359,0.9871203303337097
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00503.jpg,negative,Negative,1.0,6.081182242880304e-14,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00504.jpg,negative,Negative,1.0,7.254989659163588e-15,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00505.jpg,negative,Negative,1.0,6.107309675798903e-30,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00506.jpg,negative,Negative,0.9999998807907104,6.567411503510812e-08,0.9999998807907104
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00507.jpg,negative,Negative,0.999997615814209,2.335749286430655e-06,0.999997615814209
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00508.jpg,negative,Negative,1.0,6.393592602362823e-24,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00509.jpg,negative,Negative,1.0,3.396560116497582e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00511.jpg,negative,Negative,1.0,3.0780885121637537e-24,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00518.jpg,negative,Negative,1.0,5.602048386772702e-24,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00519.jpg,negative,Negative,1.0,1.8979218674297414e-28,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00520.jpg,negative,Negative,1.0,3.937989579474435e-15,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00521.jpg,negative,Negative,1.0,1.264897916141335e-18,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00522.jpg,negative,Negative,1.0,1.5432129532588768e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00524.jpg,negative,Negative,0.9999997615814209,2.3388000158774958e-07,0.9999997615814209
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00526.jpg,negative,Negative,1.0,0.0,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00527.jpg,negative,Negative,1.0,1.4834489192594447e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00528.jpg,negative,Negative,1.0,1.4566741113705055e-15,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00529.jpg,negative,Negative,1.0,1.6883630995015442e-12,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00530.jpg,negative,Negative,1.0,1.739450578517704e-31,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00533.jpg,negative,Negative,1.0,8.972079365016439e-17,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00539.jpg,negative,Negative,1.0,2.3016049346079575e-15,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00540.jpg,negative,Negative,1.0,2.0299773147158806e-12,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00542.jpg,negative,Negative,0.9999998807907104,1.7618535252950096e-07,0.9999998807907104
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00543.jpg,negative,Negative,1.0,3.9191856682739556e-13,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00544.jpg,negative,Negative,1.0,6.545961106496634e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00545.jpg,negative,Negative,1.0,1.3779362539878548e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00546.jpg,negative,Negative,1.0,3.2580468843452746e-18,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00547.jpg,negative,Negative,1.0,0.0,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00548.jpg,negative,Negative,1.0,0.0,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00549.jpg,negative,Negative,1.0,2.2103229288855615e-26,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00550.jpg,negative,Negative,1.0,2.289384937929659e-19,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00551.jpg,negative,Negative,1.0,2.98146445031426e-23,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/251424471__00553.jpg,negative,Negative,1.0,5.834371078803911e-24,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00804.jpg,negative,Negative,1.0,5.7763398654816e-20,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00805.jpg,negative,Negative,1.0,1.256363471899513e-16,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00806.jpg,negative,Negative,1.0,3.102327912195961e-22,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00807.jpg,negative,Negative,1.0,5.361825676009047e-18,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00808.jpg,negative,Negative,1.0,1.564109196369271e-20,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00809.jpg,negative,Negative,1.0,3.2825289864974074e-22,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00810.jpg,negative,Negative,1.0,2.486236260271224e-12,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00811.jpg,negative,Negative,1.0,4.3651858963374736e-20,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00812.jpg,negative,Negative,1.0,1.091600822222515e-25,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00813.jpg,negative,Negative,1.0,7.685605202715766e-29,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00814.jpg,negative,Negative,1.0,4.7439204404331114e-26,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00815.jpg,negative,Negative,1.0,5.842065942118779e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00816.jpg,negative,Negative,0.9999994039535522,6.137810260042897e-07,0.9999994039535522
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00817.jpg,negative,Negative,1.0,3.1765776152030825e-36,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00818.jpg,negative,Negative,1.0,8.82377763111546e-34,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00819.jpg,negative,Negative,1.0,6.124364151937917e-15,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00820.jpg,negative,Negative,1.0,1.4517856916640426e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00821.jpg,negative,Negative,1.0,4.331867438540915e-13,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00822.jpg,negative,Negative,0.9999841451644897,1.5810701370355673e-05,0.9999841451644897
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00823.jpg,negative,Negative,1.0,1.1208062535088131e-22,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00824.jpg,negative,Negative,1.0,8.259281060092575e-19,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00825.jpg,negative,Negative,1.0,2.444258630447655e-22,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00826.jpg,negative,Negative,1.0,3.513938770823771e-21,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00827.jpg,negative,Negative,1.0,1.6594561280669495e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00828.jpg,negative,Negative,1.0,1.5160240840472738e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00829.jpg,negative,Negative,0.9999994039535522,5.476341016219521e-07,0.9999994039535522
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00830.jpg,negative,Negative,0.9999994039535522,5.589861871158064e-07,0.9999994039535522
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00831.jpg,negative,Negative,1.0,1.2462698650850257e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00832.jpg,negative,Negative,1.0,4.88232299884977e-22,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00833.jpg,negative,Negative,1.0,1.0476720065930553e-21,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00834.jpg,negative,Negative,1.0,2.901377575692532e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00835.jpg,negative,Negative,1.0,7.378914030661063e-23,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00836.jpg,negative,Negative,1.0,1.804559092546658e-16,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00837.jpg,negative,Negative,1.0,4.246336521302369e-22,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00838.jpg,negative,Negative,1.0,1.3407468851779837e-25,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00839.jpg,negative,Negative,1.0,1.82906342483848e-18,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00840.jpg,negative,Negative,1.0,3.1375561870827795e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00841.jpg,negative,Negative,1.0,1.6908269229176653e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00842.jpg,negative,Negative,1.0,1.8473866880697187e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00843.jpg,negative,Negative,0.9999855756759644,1.4477816876024008e-05,0.9999855756759644
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00844.jpg,negative,Negative,1.0,1.0310325698301157e-20,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/272378317__00845.jpg,negative,Negative,1.0,3.347753728421589e-16,1.0
